CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
712238958,0,45,0,4,2,1,4,0,36,1,2,3,7231.0,1047,6184.0,0.947,15571,115,0.797,0.145
778191933,1,45,0,3,5,2,0,0,35,2,3,5,7135.0,2517,4618.0,0.631,2305,42,0.448,0.353
718522308,0,41,1,3,4,3,1,0,29,6,1,3,14345.0,960,13385.0,0.817,4045,72,0.946,0.067
778444908,0,57,0,2,2,1,0,3,39,4,2,3,34516.0,1444,33072.0,0.568,16392,116,0.657,0.042
708864708,0,46,0,3,0,3,3,0,36,4,2,2,24869.0,1729,23140.0,0.408,1409,36,0.5,0.07
779067408,0,46,0,1,5,1,2,0,27,1,3,1,13056.0,1890,11166.0,0.713,14280,102,0.672,0.145
789289383,0,42,0,3,2,2,3,3,31,2,2,3,34516.0,2120,32396.0,0.9,14626,97,0.644,0.061
720328983,1,52,1,5,6,1,4,0,36,4,3,3,9611.0,0,9611.0,0.84,7636,64,0.829,0.0
715600533,0,61,0,0,2,2,3,1,50,3,3,3,34516.0,1357,33159.0,0.687,13722,124,0.746,0.039
747208083,0,49,0,4,2,2,1,0,42,3,3,2,2822.0,1501,1321.0,1.043,4344,68,1.194,0.532
794524833,0,36,1,3,2,2,1,0,18,4,3,3,2265.0,1345,920.0,0.808,4009,73,0.49,0.594
789948408,0,55,0,2,2,2,3,0,46,3,1,4,34516.0,1718,32798.0,0.51,5220,74,0.423,0.05
716122008,1,44,1,3,6,1,4,0,35,3,3,2,1855.0,0,1855.0,0.988,2544,27,0.929,0.0
715113933,1,54,0,1,6,2,3,0,36,2,3,2,11077.0,573,10504.0,0.973,8165,87,0.776,0.052
717991533,0,44,0,2,5,1,1,0,36,3,3,2,3843.0,1460,2383.0,0.811,16461,105,0.909,0.38
813453408,0,40,1,5,0,1,4,0,35,3,1,3,2448.0,1693,755.0,0.502,1269,30,0.875,0.692
713264583,0,43,0,2,3,1,0,3,23,3,3,2,34516.0,1153,33363.0,0.89,4486,71,0.69,0.033
789886533,0,54,1,1,3,1,4,0,44,3,3,3,3947.0,1746,2201.0,0.478,1110,21,0.4,0.442
710663508,0,42,0,4,5,1,1,0,33,1,2,2,3108.0,2280,828.0,0.844,14763,99,0.8,0.734
716750358,0,45,1,1,6,1,4,0,32,4,1,3,6373.0,1562,4811.0,0.573,3483,82,0.64,0.245
711360783,0,39,1,0,0,2,4,0,36,1,2,2,4366.0,1870,2496.0,0.814,15451,127,0.764,0.428
715471833,0,50,0,0,4,1,3,0,36,5,1,3,28253.0,0,28253.0,0.479,4525,67,0.763,0.0
711116133,1,50,1,1,5,2,4,0,37,3,2,4,1838.0,0,1838.0,0.743,2461,47,1.136,0.0
720436008,0,54,1,1,1,3,4,0,43,4,6,4,5267.0,0,5267.0,0.631,4196,81,0.588,0.0
720150858,1,34,0,2,3,1,3,0,25,6,2,0,1439.0,0,1439.0,0.89,2932,44,0.913,0.0
772105608,0,48,1,4,5,2,4,0,37,6,3,4,2646.0,872,1774.0,0.865,4246,80,0.739,0.33
717359208,0,57,1,0,0,1,4,0,47,2,3,1,4945.0,1779,3166.0,0.536,4037,72,0.756,0.36
719506983,0,52,0,3,2,1,3,0,42,5,2,4,17302.0,1339,15963.0,0.631,1181,30,1.0,0.077
718540308,0,44,0,2,3,2,3,0,36,5,3,0,22143.0,730,21413.0,0.871,4263,62,0.632,0.033
710183283,0,55,1,1,3,1,4,0,36,5,1,1,2747.0,0,2747.0,0.834,5032,84,0.68,0.0
794253108,0,52,0,4,2,2,1,0,46,3,3,2,13090.0,0,13090.0,0.75,3851,78,1.0,0.0
715071483,0,60,1,1,5,0,1,0,52,4,2,3,2802.0,2517,285.0,0.664,4392,81,0.723,0.898
788754108,0,65,1,1,6,2,1,0,48,4,2,4,4599.0,637,3962.0,0.622,2608,78,0.592,0.139
712446783,1,50,1,4,2,1,4,0,30,5,3,4,4038.0,1530,2508.0,0.724,2400,41,0.323,0.379
808747233,1,50,0,2,1,1,0,3,45,6,3,3,34516.0,0,34516.0,0.771,2573,55,0.719,0.0
771246708,0,40,0,5,2,3,0,0,27,5,2,3,31954.0,2297,29657.0,0.516,4371,82,0.64,0.072
715442958,0,54,0,2,5,1,2,0,36,3,3,3,11067.0,2517,8550.0,1.048,1843,38,1.235,0.227
718496283,0,42,1,1,0,2,5,3,31,6,2,3,30770.0,2228,28542.0,0.712,15998,121,0.704,0.072
712687083,0,44,0,3,2,1,2,0,24,1,1,3,15043.0,0,15043.0,0.649,7234,83,0.694,0.0
717387933,0,49,1,2,3,0,4,0,36,6,3,3,2976.0,2257,719.0,0.75,3837,57,0.781,0.758
774491958,0,53,0,3,3,2,2,0,47,2,1,3,6228.0,1738,4490.0,0.829,8284,77,0.604,0.279
714350658,0,32,0,1,2,2,5,0,26,6,3,4,18889.0,1880,17009.0,0.702,2979,55,0.774,0.1
788971308,0,62,1,1,5,1,4,0,49,5,4,2,2658.0,1158,1500.0,0.476,1809,41,0.464,0.436
771460158,0,43,0,3,2,2,4,0,31,3,1,2,4098.0,1776,2322.0,0.673,3939,84,0.647,0.433
711659958,0,65,1,0,2,1,1,0,56,4,2,1,2692.0,1869,823.0,0.744,1594,36,0.895,0.694
711297483,0,47,1,2,5,0,4,3,34,6,4,2,13878.0,2222,11656.0,0.853,1658,38,0.357,0.16
720917808,0,35,0,2,3,2,1,0,36,5,3,4,2100.0,950,1150.0,0.764,2623,74,1.114,0.452
712196508,1,46,1,3,3,2,5,0,34,4,3,3,29543.0,1164,28379.0,0.717,1015,27,0.35,0.039
709888383,0,47,1,3,2,1,4,0,36,3,1,2,3147.0,2453,694.0,0.744,4465,82,0.952,0.779
712552608,1,46,1,3,2,1,4,0,34,3,3,1,1438.3,0,1438.3,0.714,2658,43,0.654,0.0
712364283,0,54,1,2,1,1,1,0,43,5,3,2,2222.0,1398,824.0,0.785,3960,79,0.756,0.629
709663608,1,43,1,1,2,1,4,0,36,4,2,4,1536.0,0,1536.0,0.571,1973,36,0.333,0.0
709674333,0,33,0,2,3,2,2,0,23,4,2,1,2400.0,0,2400.0,1.064,2677,70,0.892,0.0
710382108,0,39,1,3,4,1,4,0,19,5,1,2,2452.0,2423,29.0,0.778,4204,63,0.8,0.988
719816583,1,46,0,3,1,1,0,0,38,3,2,2,8989.0,552,8437.0,0.699,2309,49,0.633,0.061
716608608,1,41,0,2,5,1,3,0,33,5,3,3,8004.0,1452,6552.0,0.929,1084,32,0.524,0.181
721500108,0,42,0,1,2,3,2,0,32,5,3,2,3741.0,0,3741.0,0.959,4402,55,0.833,0.0
716663808,0,57,1,3,3,1,4,0,36,3,3,1,3999.0,721,3278.0,0.847,15443,102,0.672,0.18
717322833,0,55,0,2,6,2,3,0,36,5,2,2,10604.0,1988,8616.0,0.644,1578,30,0.579,0.187
713382558,0,57,1,3,0,2,4,0,42,1,1,2,2063.0,953,1110.0,0.868,4304,81,0.761,0.462
710895708,1,35,1,0,1,1,4,0,27,2,3,2,3876.0,0,3876.0,0.848,7712,73,0.825,0.0
719039283,0,32,0,1,5,1,1,0,36,2,2,3,3535.0,1964,1571.0,0.661,14080,85,0.809,0.556
709413933,1,56,0,2,3,2,1,0,40,2,6,4,2381.0,651,1730.0,0.592,1920,46,0.586,0.273
709578258,0,40,1,3,5,2,4,0,33,4,3,2,3804.0,1917,1887.0,0.744,14321,102,0.759,0.504
719595708,0,53,1,2,3,1,5,0,47,3,1,1,7469.0,1294,6175.0,0.869,15212,124,0.746,0.173
789970233,0,54,1,2,3,1,4,0,45,6,1,1,2513.0,1126,1387.0,0.324,1454,30,0.25,0.448
713348433,0,42,1,3,3,2,1,0,29,6,3,2,1545.0,751,794.0,0.551,4477,62,0.59,0.486
717659883,0,46,1,2,2,2,5,0,36,3,3,3,2418.0,1106,1312.0,0.963,3541,64,0.882,0.457
780100533,0,46,0,3,2,1,3,0,31,5,2,4,26303.0,2376,23927.0,0.583,3586,67,0.914,0.09
721342383,0,39,0,2,2,1,3,0,34,6,3,2,17438.0,0,17438.0,1.078,1860,37,0.85,0.0
778801608,0,50,0,2,0,1,3,0,39,6,4,2,3606.0,1862,1744.0,0.689,3568,92,0.804,0.516
813247083,0,38,0,2,2,1,3,0,33,4,3,2,16059.0,618,15441.0,0.824,1357,26,1.0,0.038
808891983,0,42,1,5,2,3,4,0,37,2,3,2,6250.0,1835,4415.0,0.644,4042,60,0.714,0.294
709381383,0,49,0,4,2,1,2,0,36,4,6,2,2952.0,2517,435.0,0.809,3830,77,0.51,0.853
719414658,0,52,1,0,2,2,5,0,36,3,4,1,12366.0,0,12366.0,0.738,4880,76,0.9,0.0
712069008,0,42,1,4,5,1,4,0,23,4,2,0,2260.0,1007,1253.0,0.84,1614,33,0.737,0.446
713407458,0,62,1,0,2,2,5,0,36,5,2,4,2870.0,2284,586.0,0.661,3946,74,0.574,0.796
714241083,0,49,1,1,2,1,5,0,39,1,1,3,5455.0,2091,3364.0,0.748,4349,58,0.812,0.383
712178883,0,49,1,2,0,2,1,0,36,3,2,1,6371.0,1946,4425.0,0.582,3592,79,0.756,0.305
709124883,0,49,0,3,0,1,3,0,37,5,1,2,2149.0,1796,353.0,0.628,5228,93,0.661,0.836
711183558,0,49,0,0,3,2,3,0,39,2,1,3,2221.0,1291,930.0,0.785,8618,98,0.815,0.581
710122458,0,38,0,2,3,2,2,3,36,5,3,2,31546.0,2057,29489.0,0.625,15311,108,0.714,0.065
813905508,0,57,1,3,5,2,4,0,52,4,3,3,2002.0,1188,814.0,0.63,3735,73,0.659,0.593
720535008,0,46,0,4,5,2,3,0,36,1,2,3,10492.0,1094,9398.0,0.915,13764,104,0.733,0.104
708462258,0,51,1,1,3,1,4,0,38,1,1,2,5189.0,1171,4018.0,0.732,16563,94,0.741,0.226
819002508,0,31,0,1,6,2,1,0,26,4,1,2,2037.0,0,2037.0,0.88,2563,64,0.641,0.0
713358633,0,30,0,1,2,2,2,0,36,6,1,2,11371.0,1015,10356.0,1.483,2768,68,0.889,0.089
756629133,0,61,1,1,2,2,4,0,54,3,2,2,2721.0,0,2721.0,0.734,2088,37,0.682,0.0
778882758,0,55,1,2,6,1,5,0,36,5,5,4,3602.0,2013,1589.0,0.839,1935,47,1.474,0.559
719601708,0,45,0,3,0,2,2,0,35,1,1,2,10699.0,1099,9600.0,0.661,5052,61,0.694,0.103
716037708,0,50,0,0,5,0,2,0,39,6,3,3,9474.0,1021,8453.0,0.557,3240,54,0.588,0.108
709171308,0,30,0,1,3,1,2,0,16,1,3,3,15795.0,1742,14053.0,1.022,13173,96,0.846,0.11
779502333,1,50,0,4,2,2,0,3,32,5,3,2,34516.0,0,34516.0,0.321,1480,37,0.276,0.0
714064908,0,57,1,1,2,2,4,0,36,4,2,3,1771.0,1289,482.0,0.911,4813,84,0.867,0.728
709123908,0,43,1,2,2,1,1,0,36,2,3,2,4287.0,0,4287.0,0.807,4874,82,0.708,0.0
711332883,1,62,0,1,3,2,2,0,46,2,3,3,7547.0,2477,5070.0,1.021,5294,73,0.698,0.328
818459733,1,41,0,3,1,2,0,0,26,3,2,2,9220.0,0,9220.0,0.733,2276,32,0.6,0.0
719835033,0,46,0,4,0,1,3,0,34,5,3,2,13734.0,568,13166.0,0.719,4283,67,0.861,0.041
715024233,0,53,0,1,3,1,0,0,36,6,3,2,3312.0,1844,1468.0,0.986,1740,32,0.882,0.557
709982658,0,41,1,2,0,1,4,0,31,4,2,3,9759.0,2038,7721.0,0.622,4226,77,0.638,0.209
708995283,0,50,1,1,2,3,5,0,36,1,1,3,10417.0,2290,8127.0,1.122,4871,75,1.027,0.22
710178558,1,46,0,2,3,1,2,1,38,5,3,6,34516.0,2517,31999.0,0.956,9314,89,0.978,0.073
826706208,0,55,0,3,2,2,3,0,51,6,2,3,17198.0,0,17198.0,0.803,4042,62,0.722,0.0
711561108,0,36,0,4,2,2,3,0,24,6,1,2,16335.0,892,15443.0,0.673,2733,71,0.919,0.055
709660233,1,52,0,3,6,2,3,0,44,1,2,4,3526.0,2429,1097.0,0.712,7775,63,0.909,0.689
720497958,0,29,0,1,2,1,3,0,14,5,3,2,14853.0,0,14853.0,1.025,1800,41,0.519,0.0
714034158,0,46,1,4,6,1,4,0,38,5,2,3,3331.0,1307,2024.0,0.617,3946,69,0.683,0.392
797169633,0,41,0,4,2,2,0,0,35,5,3,3,34516.0,825,33691.0,0.982,3127,51,0.962,0.024
717819633,0,49,1,3,5,1,4,0,42,6,1,2,3949.0,1463,2486.0,1.072,4124,57,0.839,0.37
779954658,0,56,0,4,3,2,3,0,40,4,3,3,34516.0,0,34516.0,0.846,4714,82,0.745,0.0
770817783,0,47,0,4,2,1,2,3,33,3,2,1,34516.0,1679,32837.0,0.623,1060,27,0.5,0.049
721032633,1,55,1,3,6,2,1,0,32,5,3,4,2496.0,1999,497.0,0.724,2590,50,0.667,0.801
711890808,0,42,1,3,2,1,4,0,36,4,2,2,2526.0,2048,478.0,0.716,4267,72,0.8,0.811
772721208,0,50,0,2,3,2,2,0,40,4,3,3,17655.0,1720,15935.0,0.706,16293,120,0.739,0.097
708774708,0,47,1,4,2,3,1,0,29,6,1,3,2636.0,1589,1047.0,0.864,3858,70,0.522,0.603
708944958,0,47,0,2,5,2,2,0,40,5,2,4,3569.0,1030,2539.0,1.09,4612,75,0.923,0.289
794514108,0,50,1,2,6,1,5,0,31,4,2,2,3604.0,0,3604.0,0.934,4051,65,0.667,0.0
778905033,0,45,1,5,2,0,4,0,26,3,5,2,1438.3,1226,212.3,0.638,3889,60,0.818,0.852
720191883,0,45,0,3,3,2,2,0,35,5,3,3,7050.0,659,6391.0,0.52,1236,36,1.0,0.093
771450708,0,58,1,3,2,1,1,0,46,5,3,1,4669.0,1913,2756.0,0.591,4363,73,0.973,0.41
720518283,0,50,0,2,4,2,2,0,36,1,3,2,2296.0,1371,925.0,0.604,5483,77,0.791,0.597
708104658,0,46,0,1,2,3,1,0,36,4,3,2,1438.3,890,548.3,1.143,2928,48,1.4,0.619
712235433,1,43,1,1,2,2,4,0,36,2,3,2,2886.0,0,2886.0,0.587,2326,50,0.429,0.0
714514008,1,38,1,1,2,1,5,0,29,3,3,3,8953.0,0,8953.0,0.403,1982,43,0.303,0.0
718623783,0,56,0,2,0,1,0,0,36,6,3,2,27157.0,1547,25610.0,0.487,1535,38,0.267,0.057
716186883,0,48,1,4,0,1,1,0,37,3,6,2,1792.0,933,859.0,0.821,4120,78,0.773,0.521
814483608,1,47,1,4,2,0,4,0,42,1,3,3,5798.0,2517,3281.0,0.58,1860,43,0.433,0.434
780720258,1,45,0,4,3,0,4,0,34,4,2,3,3489.0,2517,972.0,0.721,2684,39,0.56,0.721
711278283,0,61,1,1,3,3,4,0,50,5,1,2,8604.0,1075,7529.0,0.464,4705,65,0.806,0.125
780373233,0,39,1,4,6,2,4,0,29,5,3,0,2863.0,1940,923.0,0.823,4985,90,0.636,0.678
779474958,0,35,1,3,6,2,4,0,17,6,1,1,2956.0,1823,1133.0,0.969,2144,58,0.812,0.617
821768658,1,52,0,0,6,2,0,0,48,4,5,5,13114.0,2247,10867.0,1.003,2474,51,0.417,0.171
788019483,0,49,0,3,2,1,3,0,40,4,1,3,3660.0,766,2894.0,0.535,14515,122,0.848,0.209
712961658,0,45,1,4,5,1,4,0,32,1,1,1,3335.0,2238,1097.0,0.644,5321,78,0.95,0.671
788770908,0,45,0,4,0,1,2,0,26,6,2,2,3035.0,1498,1537.0,0.903,4275,67,0.675,0.494
827108583,0,55,0,3,3,2,0,0,51,3,1,3,34516.0,1266,33250.0,0.846,1161,26,0.368,0.037
718699683,0,48,0,3,0,1,3,3,36,6,2,2,34516.0,0,34516.0,0.691,1733,54,0.636,0.0
721188033,0,48,0,5,0,1,4,0,39,2,3,1,6797.0,2239,4558.0,0.922,16171,112,0.778,0.329
717877533,0,39,1,2,2,2,1,0,36,5,1,1,11314.0,0,11314.0,0.674,3761,70,0.628,0.0
772300383,0,57,1,2,6,1,1,0,46,3,1,3,5073.0,1533,3540.0,0.654,13420,122,0.743,0.302
714652383,0,51,1,4,2,1,4,0,36,5,3,2,1571.0,0,1571.0,0.89,4580,74,1.056,0.0
720219633,0,52,1,0,2,3,1,0,42,4,3,2,2723.0,1544,1179.0,0.794,4108,70,1.258,0.567
778929783,1,40,0,3,2,0,3,0,22,2,2,3,1925.0,0,1925.0,0.672,781,28,0.75,0.0
718730283,0,38,1,2,2,1,4,0,18,5,3,3,1686.0,1206,480.0,0.767,4891,68,0.511,0.715
779236083,0,37,1,3,3,1,4,0,19,5,1,3,4138.0,0,4138.0,1.168,2420,50,0.613,0.0
708204033,0,36,1,5,6,2,4,0,24,3,1,1,2980.0,2093,887.0,0.522,4132,70,0.667,0.702
711523533,0,43,0,5,4,2,2,0,31,3,3,1,17230.0,1805,15425.0,0.788,14781,130,0.857,0.105
821424483,0,51,1,1,3,2,4,0,47,4,3,1,1438.3,0,1438.3,0.826,4242,70,0.458,0.0
779551533,0,54,1,3,1,2,4,0,39,4,3,3,1764.0,0,1764.0,0.651,4857,92,0.804,0.0
821836008,0,57,0,2,5,2,3,0,53,5,2,4,34516.0,2099,32417.0,0.629,1233,26,0.857,0.061
719785683,0,41,0,4,4,1,3,0,36,1,2,2,21751.0,1573,20178.0,0.878,8332,102,0.569,0.072
709346133,0,55,1,2,5,1,5,0,35,3,3,0,3025.0,2376,649.0,1.252,1277,23,1.875,0.785
711648708,0,44,0,3,2,1,3,0,36,3,3,2,25666.0,756,24910.0,0.69,4088,84,0.867,0.029
710237283,0,50,1,2,2,1,4,0,38,2,1,1,9546.0,960,8586.0,0.71,14211,111,0.657,0.101
711885258,0,47,1,4,3,1,4,0,31,5,3,4,7711.0,988,6723.0,0.884,2078,42,0.68,0.128
715699983,0,56,0,3,3,1,2,0,36,5,1,3,9226.0,1233,7993.0,1.521,1626,29,1.636,0.134
771561183,1,42,1,4,2,2,1,0,30,6,3,3,13753.0,2517,11236.0,0.652,7464,66,0.692,0.183
798158808,0,53,1,1,0,2,1,0,47,5,3,2,6605.0,1479,5126.0,0.739,2017,47,0.679,0.224
721145433,0,52,1,5,3,2,4,3,36,3,2,2,11280.0,1523,9757.0,0.765,16237,128,0.753,0.135
714578283,0,47,0,1,2,1,2,0,37,6,3,0,2053.0,0,2053.0,0.865,1283,28,1.154,0.0
709075533,1,41,0,5,5,2,3,0,32,4,3,3,12094.0,0,12094.0,0.995,8607,90,0.957,0.0
716975583,0,42,1,2,6,2,1,0,34,4,4,3,2471.0,1658,813.0,0.682,4406,62,0.676,0.671
803957508,0,52,0,2,6,2,3,0,47,6,1,3,15904.0,1024,14880.0,0.369,1433,33,0.5,0.064
714559458,1,46,0,4,0,1,2,0,36,4,2,1,1681.0,0,1681.0,0.464,1953,48,0.5,0.0
809320908,0,42,0,3,3,2,2,0,37,3,3,3,5951.0,0,5951.0,0.742,4160,84,0.867,0.0
713208033,0,43,1,3,3,1,4,0,36,2,3,0,7350.0,1360,5990.0,0.744,7679,64,0.684,0.185
772047183,0,45,0,4,3,1,1,0,34,6,3,3,3104.0,1766,1338.0,0.828,1353,24,1.182,0.569
717011958,0,43,1,4,2,2,1,0,23,2,1,1,1438.3,0,1438.3,0.728,4494,82,0.708,0.0
792524358,0,55,0,3,3,2,3,1,49,2,1,3,34516.0,810,33706.0,0.787,7917,95,0.667,0.023
713220258,0,65,1,0,3,1,5,0,36,4,3,2,8138.0,2104,6034.0,0.837,1299,29,0.812,0.259
716452908,0,36,1,1,6,2,4,0,36,4,2,3,9239.0,1421,7818.0,0.823,2246,44,0.833,0.154
716739258,0,43,1,4,6,2,4,0,33,5,2,4,1438.3,0,1438.3,0.679,3932,62,0.771,0.0
785515533,0,43,1,2,0,1,4,0,37,3,3,1,5380.0,1337,4043.0,0.845,8947,93,0.576,0.249
713242383,1,39,0,2,5,1,0,3,19,2,1,2,34516.0,796,33720.0,0.841,7721,75,0.667,0.023
712751133,1,42,0,3,1,2,2,0,35,3,3,3,11328.0,1369,9959.0,0.585,1829,42,0.312,0.121
709942383,0,34,0,1,2,1,3,0,36,5,3,2,6313.0,782,5531.0,0.931,1703,34,0.889,0.124
715022133,0,53,0,2,2,1,2,0,47,6,2,2,6363.0,1162,5201.0,0.644,1256,26,1.0,0.183
715855083,0,48,0,4,3,1,3,0,36,6,2,4,19762.0,507,19255.0,0.85,2793,67,0.595,0.026
714432108,0,56,1,3,5,1,1,0,46,5,3,3,2402.0,1892,510.0,0.645,4610,76,0.81,0.788
709887483,0,56,0,2,5,0,1,0,45,3,1,3,6331.0,1420,4911.0,0.529,3527,69,0.438,0.224
771488583,0,46,1,1,2,2,1,0,34,4,2,2,3569.0,0,3569.0,0.706,4186,72,0.636,0.0
709641933,0,42,1,3,2,1,1,0,36,3,1,2,3433.0,1869,1564.0,0.838,4504,84,0.787,0.544
773466258,0,48,1,4,3,1,1,0,42,3,1,3,4206.0,1100,3106.0,0.587,1144,22,1.0,0.262
809954133,0,49,0,2,5,1,2,0,44,6,1,3,5013.0,0,5013.0,0.822,5223,84,0.909,0.0
797668983,0,42,1,4,2,1,4,0,36,6,2,1,1438.3,0,1438.3,0.795,4396,70,0.628,0.0
717159858,0,27,0,1,3,2,2,0,18,5,2,2,2730.0,1351,1379.0,0.623,2319,61,0.743,0.495
708585933,0,44,1,4,3,2,4,0,36,6,2,3,1656.0,1429,227.0,0.777,4258,77,0.75,0.863
712839633,0,38,0,2,5,2,3,0,22,2,1,3,34516.0,1595,32921.0,0.824,8871,97,0.764,0.046
755420433,0,59,1,1,2,1,5,0,52,2,3,3,10133.0,1417,8716.0,0.383,1068,20,0.818,0.14
811762383,0,42,1,2,2,1,4,0,37,4,2,1,2250.0,1788,462.0,0.523,4908,71,1.152,0.795
713982108,0,51,0,3,2,1,3,0,36,4,1,0,3418.0,0,3418.0,2.594,1887,20,2.333,0.0
716399583,0,34,0,1,5,1,0,0,36,6,2,1,19630.0,1251,18379.0,1.399,2286,39,0.696,0.064
719620983,0,41,1,2,6,2,4,0,29,6,3,0,2701.0,1839,862.0,0.765,4406,80,0.778,0.681
719810583,0,64,0,0,3,1,4,0,54,4,3,2,2140.0,1361,779.0,0.46,1280,34,1.0,0.636
779612808,0,61,0,1,2,1,1,0,50,6,2,4,2531.0,2360,171.0,0.955,1263,35,0.591,0.932
720725883,0,34,1,2,0,2,4,0,20,5,2,3,2715.0,1503,1212.0,0.704,4177,68,0.659,0.554
789185508,0,49,0,2,3,1,2,0,38,5,2,1,5536.0,756,4780.0,0.635,3918,70,0.628,0.137
711350133,0,51,0,2,2,1,3,0,34,5,4,1,13587.0,2374,11213.0,0.789,4995,88,0.692,0.175
717651333,0,55,1,2,2,2,4,0,43,1,3,1,1745.0,1168,577.0,0.701,4562,67,0.634,0.669
718837683,0,55,0,2,3,2,0,0,49,6,3,4,3029.0,1505,1524.0,0.56,2394,50,0.471,0.497
718034058,0,40,0,4,2,2,2,0,36,3,2,2,8529.0,901,7628.0,0.764,4252,68,0.511,0.106
779031033,0,46,1,2,2,1,1,0,22,6,1,3,2305.0,1627,678.0,0.747,1230,36,0.565,0.706
778868958,1,42,1,2,2,1,4,0,23,3,3,3,1929.0,1673,256.0,0.835,857,36,1.118,0.867
720682308,0,59,1,0,5,2,5,0,46,5,1,4,5402.0,892,4510.0,0.782,4770,83,0.596,0.165
709612983,1,41,1,2,2,1,1,0,36,5,2,4,2990.0,1828,1162.0,0.488,2265,41,0.414,0.611
712216533,0,44,0,5,6,2,3,0,34,6,2,3,8206.0,763,7443.0,0.87,1715,43,0.72,0.093
713263758,0,53,1,1,0,2,4,0,45,3,2,2,2312.0,1997,315.0,0.787,5085,78,0.773,0.864
772202058,0,64,0,0,2,1,4,0,53,3,3,4,2084.0,1647,437.0,0.664,1597,37,0.542,0.79
779667408,0,58,0,1,4,2,3,0,41,4,2,1,2915.0,1494,1421.0,0.861,4235,73,0.825,0.513
713675658,0,36,1,1,3,2,5,0,22,6,3,2,9817.0,848,8969.0,0.793,4636,85,0.848,0.086
789266208,0,56,0,2,3,1,3,0,45,3,2,3,5920.0,1589,4331.0,0.512,1408,28,0.273,0.268
828294933,1,49,1,3,3,1,4,0,45,3,2,3,2951.0,2437,514.0,0.765,2519,36,0.565,0.826
719450508,0,53,0,2,3,1,0,0,41,4,3,3,7272.0,2037,5235.0,0.795,2333,56,0.697,0.28
789539058,0,28,0,0,5,2,4,0,20,1,1,3,4342.0,893,3449.0,0.878,17064,116,0.758,0.206
767835558,0,42,1,2,6,1,4,0,36,5,1,3,5928.0,2517,3411.0,0.817,3536,69,0.769,0.425
719344608,0,46,1,3,2,2,4,0,27,6,3,3,3901.0,1001,2900.0,0.822,4313,72,1.323,0.257
797748708,0,44,0,4,6,2,3,0,38,5,3,4,3936.0,2024,1912.0,0.988,5001,66,0.692,0.514
812446158,0,54,1,3,5,2,4,0,49,2,2,2,1719.0,0,1719.0,0.579,4869,65,0.512,0.0
826065258,0,35,1,2,6,0,5,0,31,2,2,2,19033.0,1555,17478.0,1.001,16033,116,0.812,0.082
720299283,0,46,0,3,5,1,2,0,33,2,2,1,12745.0,0,12745.0,0.538,4380,80,0.739,0.0
787747308,1,49,1,4,5,3,4,0,39,6,3,2,3468.0,2517,951.0,0.746,2494,39,0.345,0.726
708474333,0,42,0,3,2,1,2,0,29,3,3,1,12294.0,2517,9777.0,0.775,7906,87,0.611,0.205
718477983,0,54,1,3,3,1,4,0,42,4,2,3,1438.3,1108,330.3,0.782,4776,90,0.765,0.77
719265108,0,42,1,3,3,1,4,0,33,6,3,2,3815.0,1190,2625.0,0.852,4430,94,0.741,0.312
802455633,0,56,1,1,6,2,4,0,50,4,4,1,1698.0,0,1698.0,0.847,4371,74,0.897,0.0
820648608,0,46,1,2,4,1,4,0,41,3,1,3,2552.0,1879,673.0,0.888,4153,79,0.795,0.736
716979183,0,45,0,2,0,1,2,0,34,1,1,2,17646.0,1396,16250.0,0.851,15527,106,0.893,0.079
805458933,0,39,1,2,2,2,1,0,34,6,4,2,13984.0,632,13352.0,0.702,4727,83,0.66,0.045
719418933,1,53,0,2,5,1,3,0,36,1,3,3,4503.0,0,4503.0,0.659,748,20,0.429,0.0
794576058,0,42,0,3,2,1,3,0,26,1,2,3,8480.0,1339,7141.0,0.668,4070,76,0.49,0.158
720788883,0,58,1,0,5,3,5,0,36,1,2,3,3736.0,2209,1527.0,0.98,15886,118,0.662,0.591
716303583,0,55,1,2,2,3,4,0,36,5,1,2,2712.0,1617,1095.0,0.715,4858,73,0.738,0.596
715992558,0,52,0,2,1,1,3,0,38,4,2,2,12878.0,1628,11250.0,0.542,1968,59,0.735,0.126
713944833,0,46,0,5,5,2,2,0,36,3,3,2,24512.0,766,23746.0,0.509,4561,78,0.368,0.031
715705683,0,56,1,1,2,2,4,0,36,4,3,2,1936.0,1101,835.0,0.984,4578,70,0.892,0.569
779978283,0,45,1,3,3,1,5,0,34,4,2,1,5056.0,0,5056.0,0.905,4428,78,0.696,0.0
708967608,0,53,1,1,2,2,4,0,45,3,1,2,3471.0,1785,1686.0,1.051,1052,24,0.714,0.514
713992158,0,57,1,4,6,1,4,0,36,3,1,2,2159.0,1004,1155.0,0.603,1353,30,0.111,0.465
709217358,0,40,0,3,4,1,3,0,36,5,3,2,20371.0,1832,18539.0,0.907,1665,45,0.8,0.09
